Time,Date,Spp,Colony,Fragment,Treatment,Replicate,YII,Sample
23,3/8/18,S.sid,23,23-63,NP,R1,0.4,23-63_2018-03-08
23,3/8/18,S.sid,23,23-67,NP,R1,0.377,23-67_2018-03-08
23,3/8/18,S.sid,24,24-5,NP,R1,0.391,24-5_2018-03-08
23,3/8/18,S.sid,24,24-15,NP,R1,0.332,24-15_2018-03-08
23,3/8/18,S.sid,27,27-6,NP,R1,0.466,27-6_2018-03-08
23,3/8/18,S.sid,27,27-18,NP,R1,0.44,27-18_2018-03-08
23,3/8/18,S.sid,27,27-46,NP,R1,0.427,27-46_2018-03-08
23,3/8/18,S.sid,28,28-7,NP,R1,0.407,28-7_2018-03-08
23,3/8/18,S.sid,28,28-10,NP,R1,0.383,28-10_2018-03-08
23,3/8/18,S.sid,30,30-3,NP,R1,0.325,30-3_2018-03-08
23,3/8/18,S.sid,30,30-7,NP,R1,0.245,30-7_2018-03-08
23,3/8/18,S.sid,30,30-14,NP,R1,0.288,30-14_2018-03-08
23,3/8/18,S.sid,20,20-26,Control,R2,0.375,20-26_2018-03-08
23,3/8/18,S.sid,20,20-32,Control,R2,0.374,20-32_2018-03-08
23,3/8/18,S.sid,20,20-38,Control,R2,0.388,20-38_2018-03-08
23,3/8/18,S.sid,22,22-32,Control,R2,0.444,22-32_2018-03-08
23,3/8/18,S.sid,22,22-35,Control,R2,0.436,22-35_2018-03-08
23,3/8/18,S.sid,23,23-68,Control,R2,0.446,23-68_2018-03-08
23,3/8/18,S.sid,23,23-72,Control,R2,0.384,23-72_2018-03-08
23,3/8/18,S.sid,23,23-75,Control,R2,0.426,23-75_2018-03-08
23,3/8/18,S.sid,24,24-16,Control,R2,0.353,24-16_2018-03-08
23,3/8/18,S.sid,24,24-19,Control,R2,0.36,24-19_2018-03-08
23,3/8/18,S.sid,27,27-57,Control,R2,0.422,27-57_2018-03-08
23,3/8/18,S.sid,27,27-73,Control,R2,0.391,27-73_2018-03-08
23,3/8/18,S.sid,27,27-85,Control,R2,0.431,27-85_2018-03-08
23,3/8/18,S.sid,28,28-11,Control,R2,0.413,28-11_2018-03-08
23,3/8/18,S.sid,28,28-15,Control,R2,0.411,28-15_2018-03-08
23,3/8/18,S.sid,28,28-29,Control,R2,0.334,28-29_2018-03-08
23,3/8/18,S.sid,30,30-15,Control,R2,0.195,30-15_2018-03-08
23,3/8/18,S.sid,30,30-20,Control,R2,0.327,30-20_2018-03-08
23,3/8/18,S.sid,30,30-26,Control,R2,0.299,30-26_2018-03-08
23,3/8/18,S.sid,20,20-29,N,R2,0.375,20-29_2018-03-08
23,3/8/18,S.sid,20,20-33,N,R2,0.459,20-33_2018-03-08
23,3/8/18,S.sid,20,20-46,N,R2,0.393,20-46_2018-03-08
23,3/8/18,S.sid,22,22-27,N,R2,0.43,22-27_2018-03-08
23,3/8/18,S.sid,22,22-33,N,R2,0.418,22-33_2018-03-08
23,3/8/18,S.sid,22,22-41,N,R2,0.451,22-41_2018-03-08
23,3/8/18,S.sid,23,23-73,N,R2,0.451,23-73_2018-03-08
23,3/8/18,S.sid,23,23-76,N,R2,0.454,23-76_2018-03-08
23,3/8/18,S.sid,23,23-80,N,R2,0.459,23-80_2018-03-08
23,3/8/18,S.sid,24,24-17,N,R2,0.404,24-17_2018-03-08
23,3/8/18,S.sid,24,24-21,N,R2,0.412,24-21_2018-03-08
23,3/8/18,S.sid,24,24-24,N,R2,0.379,24-24_2018-03-08
23,3/8/18,S.sid,27,27-67,N,R2,0.434,27-67_2018-03-08
23,3/8/18,S.sid,27,27-75,N,R2,0.444,27-75_2018-03-08
23,3/8/18,S.sid,27,27-86,N,R2,0.456,27-86_2018-03-08
23,3/8/18,S.sid,28,28-13,N,R2,0.485,28-13_2018-03-08
23,3/8/18,S.sid,28,28-18,N,R2,0.462,28-18_2018-03-08
23,3/8/18,S.sid,28,28-21,N,R2,0.46,28-21_2018-03-08
23,3/8/18,S.sid,30,30-16,N,R2,0.345,30-16_2018-03-08
23,3/8/18,S.sid,30,30-21,N,R2,0.344,30-21_2018-03-08
23,3/8/18,S.sid,30,30-27,N,R2,0.251,30-27_2018-03-08
23,3/8/18,S.sid,20,20-30,NP,R2,0.366,20-30_2018-03-08
23,3/8/18,S.sid,20,20-41,NP,R2,0.386,20-41_2018-03-08
23,3/8/18,S.sid,20,20-48,NP,R2,0.395,20-48_2018-03-08
23,3/8/18,S.sid,22,22-31,NP,R2,0.374,22-31_2018-03-08
23,3/8/18,S.sid,22,22-34,NP,R2,0.408,22-34_2018-03-08
23,3/8/18,S.sid,22,22-38,NP,R2,0.396,22-38_2018-03-08
23,3/8/18,S.sid,23,23-74,NP,R2,0.444,23-74_2018-03-08
23,3/8/18,S.sid,23,23-78,NP,R2,0.402,23-78_2018-03-08
23,3/8/18,S.sid,23,23-81,NP,R2,0.396,23-81_2018-03-08
23,3/8/18,S.sid,24,24-18,NP,R2,0.405,24-18_2018-03-08
23,3/8/18,S.sid,24,24-22,NP,R2,0.429,24-22_2018-03-08
23,3/8/18,S.sid,24,24-25,NP,R2,0.385,24-25_2018-03-08
23,3/8/18,S.sid,27,27-68,NP,R2,0.418,27-68_2018-03-08
23,3/8/18,S.sid,27,27-87,NP,R2,0.407,27-87_2018-03-08
23,3/8/18,S.sid,27,27-98,NP,R2,0.381,27-98_2018-03-08
23,3/8/18,S.sid,28,28-14,NP,R2,0.333,28-14_2018-03-08
23,3/8/18,S.sid,28,28-19,NP,R2,0.425,28-19_2018-03-08
23,3/8/18,S.sid,28,28-23,NP,R2,0.428,28-23_2018-03-08
23,3/8/18,S.sid,30,30-18,NP,R2,0.268,30-18_2018-03-08
23,3/8/18,S.sid,30,30-22,NP,R2,0.284,30-22_2018-03-08
23,3/8/18,S.sid,30,30-28,NP,R2,0.322,30-28_2018-03-08
24,3/27/18,S.sid,20,20-4,Control,R1,0.407,20-4_2018-03-27
24,3/27/18,S.sid,20,20-19,Control,R1,0.462,20-19_2018-03-27
24,3/27/18,S.sid,22,22-2,Control,R1,0.324,22-2_2018-03-27
24,3/27/18,S.sid,22,22-16,Control,R1,0.403,22-16_2018-03-27
24,3/27/18,S.sid,23,23-57,Control,R1,0.411,23-57_2018-03-27
24,3/27/18,S.sid,23,23-60,Control,R1,0.442,23-60_2018-03-27
24,3/27/18,S.sid,24,24-2,Control,R1,0.425,24-2_2018-03-27
24,3/27/18,S.sid,24,24-9,Control,R1,0.441,24-9_2018-03-27
24,3/27/18,S.sid,27,27-3,Control,R1,0.463,27-3_2018-03-27
24,3/27/18,S.sid,27,27-28,Control,R1,0.392,27-28_2018-03-27
24,3/27/18,S.sid,28,28-5,Control,R1,0.438,28-5_2018-03-27
24,3/27/18,S.sid,30,30-8,Control,R1,0.442,30-8_2018-03-27
24,3/27/18,S.sid,30,30-12,Control,R1,0.436,30-12_2018-03-27
24,3/27/18,S.sid,20,20-15,N,R1,0.249,20-15_2018-03-27
24,3/27/18,S.sid,20,20-22,N,R1,0.402,20-22_2018-03-27
24,3/27/18,S.sid,22,22-11,N,R1,0.331,22-11_2018-03-27
24,3/27/18,S.sid,22,22-17,N,R1,0.347,22-17_2018-03-27
24,3/27/18,S.sid,23,23-58,N,R1,0.389,23-58_2018-03-27
24,3/27/18,S.sid,23,23-66,N,R1,0.393,23-66_2018-03-27
24,3/27/18,S.sid,24,24-3,N,R1,0,24-3_2018-03-27
24,3/27/18,S.sid,24,24-7,N,R1,0,24-7_2018-03-27
24,3/27/18,S.sid,27,27-21,N,R1,0.395,27-21_2018-03-27
24,3/27/18,S.sid,27,27-45,N,R1,0.413,27-45_2018-03-27
24,3/27/18,S.sid,28,28-9,N,R1,0.411,28-9_2018-03-27
24,3/27/18,S.sid,30,30-5,N,R1,0.501,30-5_2018-03-27
24,3/27/18,S.sid,30,30-9,N,R1,0.373,30-9_2018-03-27
24,3/27/18,S.sid,20,20-3,NP,R1,0.199,20-3_2018-03-27
24,3/27/18,S.sid,20,20-11,NP,R1,0.283,20-11_2018-03-27
24,3/27/18,S.sid,22,22-12,NP,R1,0.303,22-12_2018-03-27
24,3/27/18,S.sid,22,22-25,NP,R1,0.327,22-25_2018-03-27
24,3/27/18,S.sid,23,23-56,NP,R1,0.398,23-56_2018-03-27
24,3/27/18,S.sid,23,23-63,NP,R1,0.378,23-63_2018-03-27
24,3/27/18,S.sid,24,24-15,NP,R1,0,24-15_2018-03-27
24,3/27/18,S.sid,27,27-18,NP,R1,0.385,27-18_2018-03-27
24,3/27/18,S.sid,27,27-46,NP,R1,0.378,27-46_2018-03-27
24,3/27/18,S.sid,28,28-7,NP,R1,0.256,28-7_2018-03-27
24,3/27/18,S.sid,30,30-7,NP,R1,0.499,30-7_2018-03-27
24,3/27/18,S.sid,30,30-14,NP,R1,0.398,30-14_2018-03-27
24,3/27/18,S.sid,20,20-26,Control,R2,0.184,20-26_2018-03-27
24,3/27/18,S.sid,20,20-32,Control,R2,0.243,20-32_2018-03-27
24,3/27/18,S.sid,22,22-35,Control,R2,0.392,22-35_2018-03-27
24,3/27/18,S.sid,23,23-68,Control,R2,0.283,23-68_2018-03-27
24,3/27/18,S.sid,23,23-75,Control,R2,0.403,23-75_2018-03-27
24,3/27/18,S.sid,24,24-19,Control,R2,0.409,24-19_2018-03-27
24,3/27/18,S.sid,27,27-57,Control,R2,0.238,27-57_2018-03-27
24,3/27/18,S.sid,27,27-85,Control,R2,0.431,27-85_2018-03-27
24,3/27/18,S.sid,28,28-11,Control,R2,0.422,28-11_2018-03-27
24,3/27/18,S.sid,28,28-15,Control,R2,0.456,28-15_2018-03-27
24,3/27/18,S.sid,30,30-20,Control,R2,0.457,30-20_2018-03-27
24,3/27/18,S.sid,30,30-26,Control,R2,0.264,30-26_2018-03-27
24,3/27/18,S.sid,20,20-29,N,R2,0.222,20-29_2018-03-27
24,3/27/18,S.sid,20,20-46,N,R2,0.274,20-46_2018-03-27
24,3/27/18,S.sid,22,22-33,N,R2,0.313,22-33_2018-03-27
24,3/27/18,S.sid,22,22-41,N,R2,0.368,22-41_2018-03-27
24,3/27/18,S.sid,23,23-73,N,R2,0.389,23-73_2018-03-27
24,3/27/18,S.sid,23,23-80,N,R2,0.401,23-80_2018-03-27
24,3/27/18,S.sid,24,24-17,N,R2,0.177,24-17_2018-03-27
24,3/27/18,S.sid,24,24-21,N,R2,0.175,24-21_2018-03-27
24,3/27/18,S.sid,27,27-67,N,R2,0.425,27-67_2018-03-27
24,3/27/18,S.sid,27,27-86,N,R2,0.414,27-86_2018-03-27
24,3/27/18,S.sid,28,28-18,N,R2,0.271,28-18_2018-03-27
24,3/27/18,S.sid,28,28-21,N,R2,0.281,28-21_2018-03-27
24,3/27/18,S.sid,30,30-21,N,R2,0.21,30-21_2018-03-27
24,3/27/18,S.sid,30,30-27,N,R2,0.29,30-27_2018-03-27
24,3/27/18,S.sid,20,20-30,NP,R2,0.196,20-30_2018-03-27
24,3/27/18,S.sid,20,20-48,NP,R2,0.2,20-48_2018-03-27
24,3/27/18,S.sid,22,22-34,NP,R2,0.329,22-34_2018-03-27
24,3/27/18,S.sid,22,22-38,NP,R2,0.253,22-38_2018-03-27
24,3/27/18,S.sid,23,23-74,NP,R2,0.386,23-74_2018-03-27
24,3/27/18,S.sid,23,23-78,NP,R2,0.374,23-78_2018-03-27
24,3/27/18,S.sid,24,24-18,NP,R2,0.165,24-18_2018-03-27
24,3/27/18,S.sid,24,24-22,NP,R2,0.18,24-22_2018-03-27
24,3/27/18,S.sid,27,27-68,NP,R2,0.38,27-68_2018-03-27
24,3/27/18,S.sid,27,27-98,NP,R2,0.406,27-98_2018-03-27
24,3/27/18,S.sid,28,28-19,NP,R2,0.348,28-19_2018-03-27
24,3/27/18,S.sid,28,28-23,NP,R2,0.249,28-23_2018-03-27
24,3/27/18,S.sid,30,30-22,NP,R2,0.181,30-22_2018-03-27
25,4/20/18,S.sid,20,20-4,Control,R1,0.398,20-4_2018-04-20
25,4/20/18,S.sid,20,20-19,Control,R1,0.326,20-19_2018-04-20
25,4/20/18,S.sid,22,22-2,Control,R1,0.254,22-2_2018-04-20
25,4/20/18,S.sid,22,22-16,Control,R1,0.361,22-16_2018-04-20
25,4/20/18,S.sid,23,23-57,Control,R1,0.343,23-57_2018-04-20
25,4/20/18,S.sid,23,23-60,Control,R1,0.324,23-60_2018-04-20
25,4/20/18,S.sid,24,24-2,Control,R1,0.078,24-2_2018-04-20
25,4/20/18,S.sid,24,24-9,Control,R1,0.123,24-9_2018-04-20
25,4/20/18,S.sid,27,27-3,Control,R1,0.326,27-3_2018-04-20
25,4/20/18,S.sid,27,27-28,Control,R1,0.349,27-28_2018-04-20
25,4/20/18,S.sid,28,28-5,Control,R1,0.397,28-5_2018-04-20
25,4/20/18,S.sid,30,30-8,Control,R1,0.067,30-8_2018-04-20
25,4/20/18,S.sid,30,30-12,Control,R1,0.09,30-12_2018-04-20
25,4/20/18,S.sid,20,20-15,N,R1,0.338,20-15_2018-04-20
25,4/20/18,S.sid,20,20-22,N,R1,0.335,20-22_2018-04-20
25,4/20/18,S.sid,22,22-11,N,R1,0.226,22-11_2018-04-20
25,4/20/18,S.sid,22,22-17,N,R1,0.208,22-17_2018-04-20
25,4/20/18,S.sid,23,23-58,N,R1,0.314,23-58_2018-04-20
25,4/20/18,S.sid,23,23-66,N,R1,0.327,23-66_2018-04-20
25,4/20/18,S.sid,24,24-3,N,R1,0.134,24-3_2018-04-20
25,4/20/18,S.sid,24,24-7,N,R1,0.17,24-7_2018-04-20
25,4/20/18,S.sid,27,27-21,N,R1,0.312,27-21_2018-04-20
25,4/20/18,S.sid,27,27-45,N,R1,0.309,27-45_2018-04-20
25,4/20/18,S.sid,28,28-9,N,R1,0.335,28-9_2018-04-20
25,4/20/18,S.sid,30,30-5,N,R1,0.076,30-5_2018-04-20
25,4/20/18,S.sid,30,30-9,N,R1,0.124,30-9_2018-04-20
25,4/20/18,S.sid,20,20-3,NP,R1,0.065,20-3_2018-04-20
25,4/20/18,S.sid,20,20-11,NP,R1,0.151,20-11_2018-04-20
25,4/20/18,S.sid,22,22-12,NP,R1,0.227,22-12_2018-04-20
25,4/20/18,S.sid,22,22-25,NP,R1,0.272,22-25_2018-04-20
25,4/20/18,S.sid,23,23-56,NP,R1,0.315,23-56_2018-04-20
25,4/20/18,S.sid,23,23-63,NP,R1,0.295,23-63_2018-04-20
25,4/20/18,S.sid,24,24-15,NP,R1,0.076,24-15_2018-04-20
25,4/20/18,S.sid,27,27-18,NP,R1,0.316,27-18_2018-04-20
25,4/20/18,S.sid,27,27-46,NP,R1,0.356,27-46_2018-04-20
25,4/20/18,S.sid,28,28-7,NP,R1,0.275,28-7_2018-04-20
25,4/20/18,S.sid,30,30-7,NP,R1,0,30-7_2018-04-20
25,4/20/18,S.sid,20,20-26,Control,R2,0.286,20-26_2018-04-20
25,4/20/18,S.sid,20,20-32,Control,R2,0.161,20-32_2018-04-20
25,4/20/18,S.sid,22,22-35,Control,R2,0.34,22-35_2018-04-20
25,4/20/18,S.sid,23,23-68,Control,R2,0.352,23-68_2018-04-20
25,4/20/18,S.sid,23,23-75,Control,R2,0.322,23-75_2018-04-20
25,4/20/18,S.sid,24,24-19,Control,R2,0.173,24-19_2018-04-20
25,4/20/18,S.sid,27,27-57,Control,R2,0.366,27-57_2018-04-20
25,4/20/18,S.sid,27,27-85,Control,R2,0.369,27-85_2018-04-20
25,4/20/18,S.sid,28,28-11,Control,R2,0.405,28-11_2018-04-20
25,4/20/18,S.sid,28,28-15,Control,R2,0.398,28-15_2018-04-20
25,4/20/18,S.sid,30,30-20,Control,R2,0.12,30-20_2018-04-20
25,4/20/18,S.sid,30,30-26,Control,R2,0.231,30-26_2018-04-20
25,4/20/18,S.sid,20,20-29,N,R2,0.219,20-29_2018-04-20
25,4/20/18,S.sid,20,20-46,N,R2,0.054,20-46_2018-04-20
25,4/20/18,S.sid,22,22-33,N,R2,0.107,22-33_2018-04-20
25,4/20/18,S.sid,22,22-41,N,R2,0.308,22-41_2018-04-20
25,4/20/18,S.sid,23,23-73,N,R2,0.342,23-73_2018-04-20
25,4/20/18,S.sid,23,23-80,N,R2,0.338,23-80_2018-04-20
25,4/20/18,S.sid,24,24-17,N,R2,0.111,24-17_2018-04-20
25,4/20/18,S.sid,24,24-21,N,R2,0.159,24-21_2018-04-20
25,4/20/18,S.sid,27,27-67,N,R2,0.359,27-67_2018-04-20
25,4/20/18,S.sid,27,27-86,N,R2,0.376,27-86_2018-04-20
25,4/20/18,S.sid,28,28-18,N,R2,0.315,28-18_2018-04-20
25,4/20/18,S.sid,28,28-21,N,R2,0.31,28-21_2018-04-20
25,4/20/18,S.sid,30,30-21,N,R2,0.112,30-21_2018-04-20
25,4/20/18,S.sid,30,30-27,N,R2,0.064,30-27_2018-04-20
25,4/20/18,S.sid,20,20-30,NP,R2,0.098,20-30_2018-04-20
25,4/20/18,S.sid,20,20-48,NP,R2,0.122,20-48_2018-04-20
25,4/20/18,S.sid,22,22-34,NP,R2,0.247,22-34_2018-04-20
25,4/20/18,S.sid,22,22-38,NP,R2,0.204,22-38_2018-04-20
25,4/20/18,S.sid,23,23-74,NP,R2,0.318,23-74_2018-04-20
25,4/20/18,S.sid,23,23-78,NP,R2,0.322,23-78_2018-04-20
25,4/20/18,S.sid,24,24-18,NP,R2,0.111,24-18_2018-04-20
25,4/20/18,S.sid,24,24-22,NP,R2,0.1,24-22_2018-04-20
25,4/20/18,S.sid,27,27-68,NP,R2,0.314,27-68_2018-04-20
25,4/20/18,S.sid,27,27-98,NP,R2,0.342,27-98_2018-04-20
25,4/20/18,S.sid,28,28-23,NP,R2,0.314,28-23_2018-04-20
25,4/20/18,S.sid,30,30-22,NP,R2,0.08,30-22_2018-04-20
25,4/20/18,S.sid,30,30-28,NP,R2,0.124,30-28_2018-04-20
